token_id,operator,cohort,mint_recipient,first_cluster_owner,current_owner,current_owner_in_cluster,cluster_owners_ever,n_cluster_owners_ever,pool_id,pool_label,token0,token0_symbol,token1,token1_symbol,fee,fee_pct,tick_spacing,hooks,hooked,topology,mint_block,mint_tx,minted_directly,current_liquidity,active
79607,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0xba8081dd61ba571ae29754750718f9c8dfe57c86ba301b0692f4a209ae591397,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0x96de667ce68b34244862714c08e1b5bf5da1eb07,GDWR,870000,87.0,10000,0x0000000000000000000000000000000000000000,False,token/stable,9034091,0x9a8a5d439d5b470bd20bf52617044a106c8e2707f07067dab6ef7e1d5fa436b6,True,195504831737258,True
79623,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0xc782d3b5523057f4e8990474db18124706df3ea5dd4e415b392be366ba2826ba,,0x4a922bfa276899493e0d457d40cbc261a9bd4b24,HOW,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,873690,87.369,200,0x0000000000000000000000000000000000000000,False,token/stable,9034672,0xa38825dae0bd77bc30fd8757c5db36dda90130fd78efba7727297bfa6ff84f85,True,77213216517314,True
79639,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x3ebe9b0facafcffbedb1e6c9649c55ad4c65ab89cced42b5f4fc58b3b863d444,,0x3d9fb1ec33e1ea9f05a80db5d91bcdfc5535883a,RWAI,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,873690,87.369,200,0x0000000000000000000000000000000000000000,False,token/stable,9035311,0x4ad1caf10b3e69b42f47f723f48eadcb544f810e47b44091f8e3e2fc8272dd93,True,59920726246522,True
79777,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x1b2a40c226105dbd72584b90cade92160d96d14728d04d70ba388f589b42810e,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0x9599609297740de2079910f7b4c86ef32c5f2b07,caterpilla,870000,87.0,10000,0x0000000000000000000000000000000000000000,False,token/stable,9039784,0xc873e34025afe947971644addce962050b5cb8d82df2682b50e3585529942264,True,52453193203302,True
79808,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x47c91d6e3a0aed18c4f1d90e24eb66367a12351c18065190023555d05422249e,,0x58201abd519695c91297e7f0ab89702e2061e358,CBTEST,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,870000,87.0,10000,0x0000000000000000000000000000000000000000,False,token/stable,9040318,0x4ee424701f0885c08c7670295e8fded1a3f53881921efb4d64977821cae6b13e,True,113898200405039,True
79839,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x0f39f98da59d117be8bcdf04f2446d7a8cfea8b9a1cf7bc2e4e19829cc586ca4,,0x3530a6a131ad0f150f4d96cb4aae34b2f18a892f,GUIDA,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,873690,87.369,200,0x0000000000000000000000000000000000000000,False,token/stable,9040896,0x4b20dd2f8e3daa34c93f1196f2d9a784fbd260db52d8b6047104696ce412efd3,True,79060918627407,True
79850,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x92dd4f4a633e72de11004cd7affbc62c218155350c73c7a44113938b2bca96ca,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0x70ca7b1b40ba986dd80888ba1e50a923d1fa754f,BIO,873690,87.369,200,0x0000000000000000000000000000000000000000,False,token/stable,9041372,0x2a9dd53589a16f940f3e4aeb1d3a1d57f832bfba38ab4002378a4008b05a2340,True,72701166531073,True
79872,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x8f9636044b1f14e29a91bcb12bb9f981a21d4a75d043fef89e5e3704091ff0cb,,0x20ff8ec86cf9d1b96b3b52d3a7c424ea442a3b07,caterpilla,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,886540,88.654,200,0x0000000000000000000000000000000000000000,False,token/stable,9041850,0xd264f9d6fd523462738b770b4efa13de9a37b9d7452f21199ac3a260ff02aed6,True,80526318695550,True
79998,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x44580b91bdfb3857d16c96b05906d1954c0b72f80590525d31d257de1fd52693,,0x1dc1f7f8ec4339d3619ed0f720a7475e189d4959,HOODLER,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,870000,87.0,10000,0x0000000000000000000000000000000000000000,False,token/stable,9045474,0x7f4edd1368d6d4572e52eec3183c0276f7f9158c2bf06dc4e525d2c008c19da4,True,166588598053850,True
80017,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0xd15f9f41e7ab20b774a68e12579cf739eee77727416844f045070f41d58bf9a7,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0xfd5328b57ae6e4f5a25a69996f6372e888bc1745,LEAK,900000,90.0,10000,0x0000000000000000000000000000000000000000,False,token/stable,9046025,0x691564f50906de17ce2025e1652359b724fd92d50447422540228efc704fd70a,True,154404840744758,True
80030,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0xc475fa2d686ed6fd7a9bc7e7e936441701d190bba63e4abc79e15e4d3d78ad1f,,0x3892282a668c8262622543faf43c64620023bb07,Detectives,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,870000,87.0,10000,0x0000000000000000000000000000000000000000,False,token/stable,9046492,0x3d4a97f29988c3d67d2195ed0ee1794ddb8d686806f53499d592493853328df9,True,506361989629662,True
80075,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x5ac570da02d1bf9eab9bb25ae48c3f8c3ff9000f919c674084bd6014ede057f5,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0xea17b8a428e5700fc43a063aa269f6cb7644b155,HOODDOGGI,870000,87.0,10000,0x0000000000000000000000000000000000000000,False,token/stable,9048271,0xdf8b5a2d70bf24420da22bc3b574c5c201b38fe4b384d15041962d29db09acc6,True,149961228939280,True
80112,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x0454212566cd9dabda0a440d3ed69df8cf2e83b83bc1a13062228d28bb20e9be,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0x7a3335644c7fbf28705d8518a269aa17b55c2b07,CRASHCAT,870000,87.0,10000,0x0000000000000000000000000000000000000000,False,token/stable,9050032,0xdf41b5da3297470c343d87e7c7511ded75e09b9f67f75a830eb0eb5ebce0e6e8,True,811760277876320,True
80231,0x271070932c8111fb474a3ef55b9a758fd6b115cc,SECONDARY,0x271070932c8111fb474a3ef55b9a758fd6b115cc,0x271070932c8111fb474a3ef55b9a758fd6b115cc,0x271070932c8111fb474a3ef55b9a758fd6b115cc,True,0x271070932c8111fb474a3ef55b9a758fd6b115cc,1,0xa07e099dbc771cc94e5e95511af6bf2cae646877bac672f01bdca11ca64ea25f,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0x6922407fa9729d1ad0fec7af564ac0ccc1dddebe,Pepe,850000,85.0,17000,0x0000000000000000000000000000000000000000,False,token/stable,9055233,0xd02f2cc8026a5a2cff5c9bcc19cbe4ef8bd4c8c2d4e1284344c22b7f7703c71c,True,0,False
80250,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0xa07e099dbc771cc94e5e95511af6bf2cae646877bac672f01bdca11ca64ea25f,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0x6922407fa9729d1ad0fec7af564ac0ccc1dddebe,Pepe,850000,85.0,17000,0x0000000000000000000000000000000000000000,False,token/stable,9055825,0x7a9c825fdb1040a30c345a489ed5cbca46552b3a1a19e1c7f2f6ec56bea12300,True,1,True
80306,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0xd85cc6959f322fdb978d812c2f5d7edb61981d93dd95ba459b068441239e522a,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0x695ec2506382417e3f1fc5c70d9a39e971911209,Ξ,850000,85.0,17000,0x0000000000000000000000000000000000000000,False,token/stable,9057543,0x01c18514fe5370c5f5964c22cea947413c16ba86cd5f6d1e8c750d6391fa3923,True,176609398079851,True
80399,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0xde98187e5b9bacb34e0eff764a2e2f73fcd05ab50798441a28f650c921d0f6fe,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0x698364459ccafa8b7f4b1b5fc0c00bb95cfcb592,KLIKING,800000,80.0,16000,0x0000000000000000000000000000000000000000,False,token/stable,9061573,0xa64954f0d4066906d23b921132ee05949b642186a331b95aac64d6ad893fed34,True,590671007646928,True
80468,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0xcdee31a877fd5cdc115c230918e08bbc1f3a3fa0947d82c21e962f1cc82f9266,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0x8070497914424b2aac8b08324717a7471afb9b64,CASM,850000,85.0,17000,0x0000000000000000000000000000000000000000,False,token/stable,9064781,0x132959ae0789b281a1ab570e8ec2f91a9878e419a832fa1977c5829b3d7e8540,True,20240700615870,True
80538,0x1983824aa3cf023dfd233115e801520b9d49a258,SECONDARY,0x1983824aa3cf023dfd233115e801520b9d49a258,0x1983824aa3cf023dfd233115e801520b9d49a258,0x1983824aa3cf023dfd233115e801520b9d49a258,True,0x1983824aa3cf023dfd233115e801520b9d49a258,1,0xbbc3c99d843ffaae3f6a9302ff13bb47c536469e59bd32196860acadbec4e8a5,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0x99e9c3515bc3e17106467f6e7116ad7ed2297223,PIPPO,900000,90.0,18000,0x0000000000000000000000000000000000000000,False,token/stable,9067738,0x5ab9d775992dad320772623416d17586b1bff00d79f9fa75313271c18dde50ae,True,56960239041727,True
80591,0x271070932c8111fb474a3ef55b9a758fd6b115cc,SECONDARY,0x271070932c8111fb474a3ef55b9a758fd6b115cc,0x271070932c8111fb474a3ef55b9a758fd6b115cc,0x271070932c8111fb474a3ef55b9a758fd6b115cc,True,0x271070932c8111fb474a3ef55b9a758fd6b115cc,1,0x6f0862b05c2c73b38d7f98a2d1b49121ad5b60548b5b0997d86849e874b06482,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0x83ac4e2b5dfd520b9f53193a1451ab69c8aa3ad0,SLOP,920000,92.0,18400,0x0000000000000000000000000000000000000000,False,token/stable,9069874,0x0444e451af901abe8f117255ec5fc06c5c128b186a5accf825891a4e620ea933,True,0,False
80593,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0xcf0fb0dece1ed84c334c42fc28dee38bf1f95b32c6c0ecb3a94db2ae3198c6ff,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0x6989a8217359ac1c7aa9b651cb67f226c2fd3ca8,KLIK,850000,85.0,17000,0x0000000000000000000000000000000000000000,False,token/stable,9069945,0xc516e4cf562ea5dd49be5225c02799b438789c2bfff45a058f5a5c3548531af8,True,351782019224641,True
80619,0x1983824aa3cf023dfd233115e801520b9d49a258,SECONDARY,0x1983824aa3cf023dfd233115e801520b9d49a258,0x1983824aa3cf023dfd233115e801520b9d49a258,0x1983824aa3cf023dfd233115e801520b9d49a258,True,0x1983824aa3cf023dfd233115e801520b9d49a258,1,0x37fe4c78ec93f964334e06d116e283abc38b44a5c083db57493c20666ae92782,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0x7421d1b09eadc935760a9a7f669e46796e267223,PIPPO,850000,85.0,17000,0x0000000000000000000000000000000000000000,False,token/stable,9071250,0x8e9edddae2dda96c1a5aaf5e6049acb742285672d31ca07c60e54c0715dca004,True,375643953251460,True
80625,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x32cd2790ee05b32d782c3c0738a3628197918a9c3b0aab7764005dba30a1e727,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0x6922407fa9729d1ad0fec7af564ac0ccc1dddebe,Pepe,550600,55.06,11012,0x0000000000000000000000000000000000000000,False,token/stable,9071586,0xe4c11917b0d5f07e403efa9d5c68c30c829a0e0d86f2e4af336b8e0d28fe20b1,True,437587503853135,True
80638,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x591dc41532c3b33cdc17651b59e854565493ba98a99c17d58f4d7ad8467437a9,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0xaedff73823c5cac54baae5dda5dcbc0a9fb30ba3,CHONK,850000,85.0,17000,0x0000000000000000000000000000000000000000,False,token/stable,9072657,0x8c4f903a03f79dd9015c8f1ad07d0c64bdf56b23747549421177e6ecd42a7923,True,747038492424774,True
80643,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x42a214b78907088cc7751c0e630701205a00083c138259429a397290047c67e6,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0xaedff73823c5cac54baae5dda5dcbc0a9fb30ba3,CHONK,510000,51.0,10200,0x0000000000000000000000000000000000000000,False,token/stable,9072975,0x00051799cc5be36f70e1db909278f1794ae80a1589929d4ea0cfd2b5b18bea59,True,2549406689509370,True
80653,0x1983824aa3cf023dfd233115e801520b9d49a258,SECONDARY,0x1983824aa3cf023dfd233115e801520b9d49a258,0x1983824aa3cf023dfd233115e801520b9d49a258,0x1983824aa3cf023dfd233115e801520b9d49a258,True,0x1983824aa3cf023dfd233115e801520b9d49a258,1,0x7796f0e983e9f5a3f1e2ccda373e4928ecd178a09194097f11b7a6fe603197a2,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0x8542569252acc9099a374496740886ce5a7db690,Robinhood Wallet,870000,87.0,10000,0x0000000000000000000000000000000000000000,False,token/stable,9073310,0xfc5e968eb52856cab551257ea9cb001154e3451560c3bc8683f2e25426a52bf5,True,622836236612909,True
80685,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x21d0acdae6a271ee2d7fb7dbb4e0a539e0073d0583e09bb29d797a2938020683,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0x8f69fadecdbd632ef2dcbd32e3d3fcf76dae8fcb,PUBERT,883690,88.369,200,0x0000000000000000000000000000000000000000,False,token/stable,9074511,0x6c178d684010331aa12df4917e2a28d9d27fa0d18a17764f2d89d350f8648586,True,18977150762780,True
80697,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x7796f0e983e9f5a3f1e2ccda373e4928ecd178a09194097f11b7a6fe603197a2,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0x8542569252acc9099a374496740886ce5a7db690,Robinhood Wallet,870000,87.0,10000,0x0000000000000000000000000000000000000000,False,token/stable,9074976,0xce812f67d73e873a3aea5eeadbdd0f0f002179da0220d648ac6debea21a20ad5,True,0,False
80714,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x42a214b78907088cc7751c0e630701205a00083c138259429a397290047c67e6,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0xaedff73823c5cac54baae5dda5dcbc0a9fb30ba3,CHONK,510000,51.0,10200,0x0000000000000000000000000000000000000000,False,token/stable,9076000,0xabb803761efa2e9e0806825458d584b9c87690a1761daff0ab125fd6f3e31ae4,True,2231994346491824,True
80742,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x78dd9138fbf69abd3001f0bf460fcae43b9261068412f5f290e6946f7deae53c,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0xebef58b1322370eac1e0ea5dcde20ce6f0c6af1f,Salt,850000,85.0,17000,0x0000000000000000000000000000000000000000,False,token/stable,9077221,0xd492b87653e2564190a756036fdfd520e53b4a97629a988e276dde522db11c8d,True,0,False
80756,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x32cd2790ee05b32d782c3c0738a3628197918a9c3b0aab7764005dba30a1e727,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0x6922407fa9729d1ad0fec7af564ac0ccc1dddebe,Pepe,550600,55.06,11012,0x0000000000000000000000000000000000000000,False,token/stable,9078665,0xfdc0b086e02af490fda0e9549d8ea5ce1f77600f14e13e48dcb11158cbb2b0ad,True,2075264219419003,True
80820,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x6b6e33ed8368b4ceb7a75e8e9a783f1061260e38390a9d6b3a04cb0543f8a766,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0xc59104d0c9f16268428bc986276a5124c83ac176,TYPE,850000,85.0,17000,0x0000000000000000000000000000000000000000,False,token/stable,9081632,0x5e7934668cfd6e09b79127b53467fc52222e2c04fa5aee9794850d398a86b992,True,391515171818063,True
80870,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x38f2a5eda88be51fd7a6545917a65a09ab696c1e37fbab36c6c6f56471cd4ead,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0xa3dc46c6960c0812931cdcdcdb393a5d6369f49e,STACKHOOD,850000,85.0,17000,0x0000000000000000000000000000000000000000,False,token/stable,9083046,0xf0ec2f3d33839ee713afc484ee6339b1c7a67a33f449899941a0486d10a078b4,True,44844920221321,True
80887,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x5a169aee42875c65f9d5d050e47a7740fa8dcbfd7a77d0d713ed187402eec2ca,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0x74b3d3b50497283548a7d1858efa7243087cf566,SIZE,920000,92.0,18400,0x0000000000000000000000000000000000000000,False,token/stable,9084467,0x5b66f69cf4edc046355279f9ee7a2e7c4406e406e3d23ceca3634fec1ab532fc,True,23995601551771,True
80895,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x1a1def2b98f032fc9219c2d09d30beb7eed84efaf4842490672f09379a829ce5,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0x874a52439324fbaf0cd60417e3a9ee9c48f76ba3,POP,850000,85.0,17000,0x0000000000000000000000000000000000000000,False,token/stable,9084823,0x9e2395311263f0fe611b1722c4e2c67ac9b2adf5adece9264da6bde4f1e99899,True,616611215569523,True
80903,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x38f2a5eda88be51fd7a6545917a65a09ab696c1e37fbab36c6c6f56471cd4ead,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0xa3dc46c6960c0812931cdcdcdb393a5d6369f49e,STACKHOOD,850000,85.0,17000,0x0000000000000000000000000000000000000000,False,token/stable,9085275,0x6a47bf95c544841f413a9ad0dbc84ee63491a472d70403cdc73d960326e85861,True,72400609300918,True
80970,0x271070932c8111fb474a3ef55b9a758fd6b115cc,SECONDARY,0x271070932c8111fb474a3ef55b9a758fd6b115cc,0x271070932c8111fb474a3ef55b9a758fd6b115cc,0x271070932c8111fb474a3ef55b9a758fd6b115cc,True,0x271070932c8111fb474a3ef55b9a758fd6b115cc,1,0xdfba9fbe90518f31c0c6273ca1df36a7365fb2f397db9d81315fc7ff75fd3824,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0x692dcca648e2e26baaf9da4aebf7cdd5ac2171d5,robn,850000,85.0,17000,0x0000000000000000000000000000000000000000,False,token/stable,9087024,0xc97131bc33905f994cc77edf01768765d8c2fbbf2a2cd2fe1c41f87b446f29c5,True,0,False
80985,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x9be37bc9e80662999dd58eaa2783d1f38a19b7ac0029caf56010a42abdc6aac8,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0xf3db904cefc1ebe0da53c0b9374346c47949fb2a,Houseless,850000,85.0,17000,0x0000000000000000000000000000000000000000,False,token/stable,9087263,0x4dd2066ba612f2b8359af84a631b46176d6a92481abfd27019a687014e9c6011,True,565207292311950,True
