tx_hash,from,to,amount_eth,trace_path,source
0xc9ad3062f9b616ef1b1d1f668fed160c1fed586ca38e50519434bf327a927489,0xa633c73658857d5241fe21d43f854a82e2d0592c,0x9622a5f4c3f5fef73cb71da0bff3ed86a8203056,0.068669272657099432,root.1.1.0.0.5.0.5.0.0.0,blockscout_nested
0xc9ad3062f9b616ef1b1d1f668fed160c1fed586ca38e50519434bf327a927489,0xa633c73658857d5241fe21d43f854a82e2d0592c,0x8366a39cc670b4001a1121b8f6a443a643e40951,0.068669272657099432,root.1.1.0.0.5.0.6,blockscout_nested
0xc9ad3062f9b616ef1b1d1f668fed160c1fed586ca38e50519434bf327a927489,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0.068669272657099432,root.1.1.0.0.9.0.0,blockscout_nested
0xc9ad3062f9b616ef1b1d1f668fed160c1fed586ca38e50519434bf327a927489,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0x8366a39cc670b4001a1121b8f6a443a643e40951,0.068669272657099432,root.1.1.0.0.10,blockscout_nested
0xc9ad3062f9b616ef1b1d1f668fed160c1fed586ca38e50519434bf327a927489,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x743be0db30148336a3db479f19d4e1828b293869,0.06792557501166915,root.3.0.0,blockscout_nested
0xc9ad3062f9b616ef1b1d1f668fed160c1fed586ca38e50519434bf327a927489,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x33eabd63853e74ff70d8b89982dfb5bc3eb0a189,0.021758698129662241,root.4.0.0,blockscout_nested
0x7e9eca7202bd22a619e43374079762d3725518751b8b6b337966c5628cb621d1,0x8366a39cc670b4001a1121b8f6a443a643e40951,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,0.000058846852557792,root.6.0.0.0.0.0.0.0,blockscout_nested
0x7e9eca7202bd22a619e43374079762d3725518751b8b6b337966c5628cb621d1,0x8366a39cc670b4001a1121b8f6a443a643e40951,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,0.000058846852557792,root.11.1.2.3.0.0.0.0.0.0.0.0,blockscout_nested
0x7e9eca7202bd22a619e43374079762d3725518751b8b6b337966c5628cb621d1,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xa633c73658857d5241fe21d43f854a82e2d0592c,0.005884685255779263,root.11.1.2.3.0.0.0.0.4.0.0,blockscout_nested
0x7e9eca7202bd22a619e43374079762d3725518751b8b6b337966c5628cb621d1,0xa633c73658857d5241fe21d43f854a82e2d0592c,0x9622a5f4c3f5fef73cb71da0bff3ed86a8203056,0.005884685255779263,root.11.1.2.3.0.0.0.0.4.0.0.0,blockscout_nested
0x7e9eca7202bd22a619e43374079762d3725518751b8b6b337966c5628cb621d1,0xa633c73658857d5241fe21d43f854a82e2d0592c,0x8366a39cc670b4001a1121b8f6a443a643e40951,0.005884685255779263,root.11.1.2.3.0.0.0.0.5,blockscout_nested
0x0be0c91ceeda08475fd42d59888d493ffb781ec44de77cfb71a82e00081f2286,0x8366a39cc670b4001a1121b8f6a443a643e40951,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,0.000188926471103666,root.0.1.0.0.0.0.0.0.0,blockscout_nested
0x0be0c91ceeda08475fd42d59888d493ffb781ec44de77cfb71a82e00081f2286,0x8366a39cc670b4001a1121b8f6a443a643e40951,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0.01889264711036664,root.1.1.0.0.0.0,blockscout_nested
0x0be0c91ceeda08475fd42d59888d493ffb781ec44de77cfb71a82e00081f2286,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0.01889264711036664,root.1.1.0.0.1,blockscout_nested
0x0be0c91ceeda08475fd42d59888d493ffb781ec44de77cfb71a82e00081f2286,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xc6b81b429797e0f555440b70cd99e032d7ae947e,0.01889264711036664,root.1.1.0.0.1.0,blockscout_nested
0x0be0c91ceeda08475fd42d59888d493ffb781ec44de77cfb71a82e00081f2286,0x8366a39cc670b4001a1121b8f6a443a643e40951,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,0.000188926471103666,root.1.1.0.0.5.0.1.0.0.0,blockscout_nested
0x0be0c91ceeda08475fd42d59888d493ffb781ec44de77cfb71a82e00081f2286,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xa633c73658857d5241fe21d43f854a82e2d0592c,0.01889264711036664,root.1.1.0.0.5.0.5.0.0,blockscout_nested
0x0be0c91ceeda08475fd42d59888d493ffb781ec44de77cfb71a82e00081f2286,0xa633c73658857d5241fe21d43f854a82e2d0592c,0x9622a5f4c3f5fef73cb71da0bff3ed86a8203056,0.01889264711036664,root.1.1.0.0.5.0.5.0.0.0,blockscout_nested
0x0be0c91ceeda08475fd42d59888d493ffb781ec44de77cfb71a82e00081f2286,0xa633c73658857d5241fe21d43f854a82e2d0592c,0x8366a39cc670b4001a1121b8f6a443a643e40951,0.01889264711036664,root.1.1.0.0.5.0.6,blockscout_nested
0x0be0c91ceeda08475fd42d59888d493ffb781ec44de77cfb71a82e00081f2286,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0.01889264711036664,root.1.1.0.0.9.0.0,blockscout_nested
0x0be0c91ceeda08475fd42d59888d493ffb781ec44de77cfb71a82e00081f2286,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0x8366a39cc670b4001a1121b8f6a443a643e40951,0.01889264711036664,root.1.1.0.0.10,blockscout_nested
0x0be0c91ceeda08475fd42d59888d493ffb781ec44de77cfb71a82e00081f2286,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x743be0db30148336a3db479f19d4e1828b293869,0.023935318170801075,root.3.0.0,blockscout_nested
0x0be0c91ceeda08475fd42d59888d493ffb781ec44de77cfb71a82e00081f2286,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x33eabd63853e74ff70d8b89982dfb5bc3eb0a189,0.007798734715603975,root.4.0.0,blockscout_nested
0x717b53794bff024222a3df8e55a6be6e967e6f66b4a6139a7ad4978d78854e5b,0x8366a39cc670b4001a1121b8f6a443a643e40951,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,0.0000629094401389,root.5.0.0.0.0.0.0.0,blockscout_nested
0x717b53794bff024222a3df8e55a6be6e967e6f66b4a6139a7ad4978d78854e5b,0x8366a39cc670b4001a1121b8f6a443a643e40951,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0.006290944013890074,root.11.1.0.0.0.0,blockscout_nested
0x717b53794bff024222a3df8e55a6be6e967e6f66b4a6139a7ad4978d78854e5b,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0.006290944013890074,root.11.1.0.0.1,blockscout_nested
0x717b53794bff024222a3df8e55a6be6e967e6f66b4a6139a7ad4978d78854e5b,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xc6b81b429797e0f555440b70cd99e032d7ae947e,0.006290944013890074,root.11.1.0.0.1.0,blockscout_nested
0x717b53794bff024222a3df8e55a6be6e967e6f66b4a6139a7ad4978d78854e5b,0x8366a39cc670b4001a1121b8f6a443a643e40951,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,0.0000629094401389,root.11.1.0.0.5.0.1.0.0.0,blockscout_nested
0x717b53794bff024222a3df8e55a6be6e967e6f66b4a6139a7ad4978d78854e5b,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xa633c73658857d5241fe21d43f854a82e2d0592c,0.006290944013890074,root.11.1.0.0.5.0.5.0.0,blockscout_nested
0x717b53794bff024222a3df8e55a6be6e967e6f66b4a6139a7ad4978d78854e5b,0xa633c73658857d5241fe21d43f854a82e2d0592c,0x9622a5f4c3f5fef73cb71da0bff3ed86a8203056,0.006290944013890074,root.11.1.0.0.5.0.5.0.0.0,blockscout_nested
0x717b53794bff024222a3df8e55a6be6e967e6f66b4a6139a7ad4978d78854e5b,0xa633c73658857d5241fe21d43f854a82e2d0592c,0x8366a39cc670b4001a1121b8f6a443a643e40951,0.006290944013890074,root.11.1.0.0.5.0.6,blockscout_nested
0x717b53794bff024222a3df8e55a6be6e967e6f66b4a6139a7ad4978d78854e5b,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0.006290944013890074,root.11.1.0.0.8.0.0,blockscout_nested
0x717b53794bff024222a3df8e55a6be6e967e6f66b4a6139a7ad4978d78854e5b,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0x8366a39cc670b4001a1121b8f6a443a643e40951,0.006290944013890074,root.11.1.0.0.9,blockscout_nested
0x06a96fea1c1aad20fa91232e5c83485a739e6059448bb34c8380734375db8fb9,0x8366a39cc670b4001a1121b8f6a443a643e40951,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,0.000061816171122236,root.0.0.0.0.0.0.0.0.0,blockscout_nested
0x06a96fea1c1aad20fa91232e5c83485a739e6059448bb34c8380734375db8fb9,0x8366a39cc670b4001a1121b8f6a443a643e40951,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,0.000061816171122236,root.1.0.0.0.0.0,blockscout_nested
0x06a96fea1c1aad20fa91232e5c83485a739e6059448bb34c8380734375db8fb9,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x000000000022b747bc1057d9497efe6d1c69296f,0.006415060271624247,root.1.0.4.0.0,blockscout_nested
0x06a96fea1c1aad20fa91232e5c83485a739e6059448bb34c8380734375db8fb9,0x000000000022b747bc1057d9497efe6d1c69296f,0x8366a39cc670b4001a1121b8f6a443a643e40951,0.006181617112223664,root.1.0.6,blockscout_nested
0x06a96fea1c1aad20fa91232e5c83485a739e6059448bb34c8380734375db8fb9,0x000000000022b747bc1057d9497efe6d1c69296f,0x0df9a8932b1ccacfcad3f1409431ebf8800f42e8,0.000233443159400583,root.1.0.7,blockscout_nested
0xe45e9e6555225d6c299a1df3203c1249435eab2d5c5bba926cbbac17e06ccb8d,0x8366a39cc670b4001a1121b8f6a443a643e40951,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,0.000042018662943891,root.2.0.0.0.0.0.0.0,blockscout_nested
0xe45e9e6555225d6c299a1df3203c1249435eab2d5c5bba926cbbac17e06ccb8d,0x8366a39cc670b4001a1121b8f6a443a643e40951,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0.004201866294389147,root.6.1.0.0.0.0,blockscout_nested
0xe45e9e6555225d6c299a1df3203c1249435eab2d5c5bba926cbbac17e06ccb8d,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0.004201866294389147,root.6.1.0.0.1,blockscout_nested
0xe45e9e6555225d6c299a1df3203c1249435eab2d5c5bba926cbbac17e06ccb8d,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xc6b81b429797e0f555440b70cd99e032d7ae947e,0.004201866294389147,root.6.1.0.0.1.0,blockscout_nested
0xe45e9e6555225d6c299a1df3203c1249435eab2d5c5bba926cbbac17e06ccb8d,0x8366a39cc670b4001a1121b8f6a443a643e40951,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,0.000042018662943891,root.6.1.0.0.5.0.1.0.0.0,blockscout_nested
0xe45e9e6555225d6c299a1df3203c1249435eab2d5c5bba926cbbac17e06ccb8d,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xa633c73658857d5241fe21d43f854a82e2d0592c,0.004201866294389147,root.6.1.0.0.5.0.5.0.0,blockscout_nested
0xe45e9e6555225d6c299a1df3203c1249435eab2d5c5bba926cbbac17e06ccb8d,0xa633c73658857d5241fe21d43f854a82e2d0592c,0x9622a5f4c3f5fef73cb71da0bff3ed86a8203056,0.004201866294389147,root.6.1.0.0.5.0.5.0.0.0,blockscout_nested
0xe45e9e6555225d6c299a1df3203c1249435eab2d5c5bba926cbbac17e06ccb8d,0xa633c73658857d5241fe21d43f854a82e2d0592c,0x8366a39cc670b4001a1121b8f6a443a643e40951,0.004201866294389147,root.6.1.0.0.5.0.6,blockscout_nested
0xe45e9e6555225d6c299a1df3203c1249435eab2d5c5bba926cbbac17e06ccb8d,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0.004201866294389147,root.6.1.0.0.9.0.0,blockscout_nested
0xe45e9e6555225d6c299a1df3203c1249435eab2d5c5bba926cbbac17e06ccb8d,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0x8366a39cc670b4001a1121b8f6a443a643e40951,0.004201866294389147,root.6.1.0.0.10,blockscout_nested
0x8833948f0f6bc8398085162f19834336a3dc0abdca62c38ba0270525dba04c61,0x8366a39cc670b4001a1121b8f6a443a643e40951,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,0.000044599954675699,root.2.0.0.0.0.0.0.0,blockscout_nested
0x8833948f0f6bc8398085162f19834336a3dc0abdca62c38ba0270525dba04c61,0x8366a39cc670b4001a1121b8f6a443a643e40951,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0.004459995467569939,root.6.1.0.0.0.0,blockscout_nested
0x8833948f0f6bc8398085162f19834336a3dc0abdca62c38ba0270525dba04c61,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0.004459995467569939,root.6.1.0.0.1,blockscout_nested
0x8833948f0f6bc8398085162f19834336a3dc0abdca62c38ba0270525dba04c61,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xc6b81b429797e0f555440b70cd99e032d7ae947e,0.004459995467569939,root.6.1.0.0.1.0,blockscout_nested
0x8833948f0f6bc8398085162f19834336a3dc0abdca62c38ba0270525dba04c61,0x8366a39cc670b4001a1121b8f6a443a643e40951,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,0.000044599954675699,root.6.1.0.0.5.0.1.0.0.0,blockscout_nested
0x8833948f0f6bc8398085162f19834336a3dc0abdca62c38ba0270525dba04c61,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xa633c73658857d5241fe21d43f854a82e2d0592c,0.004459995467569939,root.6.1.0.0.5.0.5.0.0,blockscout_nested
0x8833948f0f6bc8398085162f19834336a3dc0abdca62c38ba0270525dba04c61,0xa633c73658857d5241fe21d43f854a82e2d0592c,0x9622a5f4c3f5fef73cb71da0bff3ed86a8203056,0.004459995467569939,root.6.1.0.0.5.0.5.0.0.0,blockscout_nested
0x8833948f0f6bc8398085162f19834336a3dc0abdca62c38ba0270525dba04c61,0xa633c73658857d5241fe21d43f854a82e2d0592c,0x8366a39cc670b4001a1121b8f6a443a643e40951,0.004459995467569939,root.6.1.0.0.5.0.6,blockscout_nested
0x8833948f0f6bc8398085162f19834336a3dc0abdca62c38ba0270525dba04c61,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0.004459995467569939,root.6.1.0.0.9.0.0,blockscout_nested
0x8833948f0f6bc8398085162f19834336a3dc0abdca62c38ba0270525dba04c61,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0x8366a39cc670b4001a1121b8f6a443a643e40951,0.004459995467569939,root.6.1.0.0.10,blockscout_nested
0x21a046825df41f82a72ba52a52a2be46f7a609f56f8bad6d11fc9a7b41683aa8,0x8366a39cc670b4001a1121b8f6a443a643e40951,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,0.000033772024548545,root.0.0.0.0.0.0.0.0.0,blockscout_nested
0x21a046825df41f82a72ba52a52a2be46f7a609f56f8bad6d11fc9a7b41683aa8,0x8366a39cc670b4001a1121b8f6a443a643e40951,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,0.000033772024548545,root.1.0.0.0.0.0,blockscout_nested
0x21a046825df41f82a72ba52a52a2be46f7a609f56f8bad6d11fc9a7b41683aa8,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x000000000022b747bc1057d9497efe6d1c69296f,0.003516326505086426,root.1.0.9.0.0,blockscout_nested
0x21a046825df41f82a72ba52a52a2be46f7a609f56f8bad6d11fc9a7b41683aa8,0x000000000022b747bc1057d9497efe6d1c69296f,0x8366a39cc670b4001a1121b8f6a443a643e40951,0.003377202454854577,root.1.0.11,blockscout_nested
0x21a046825df41f82a72ba52a52a2be46f7a609f56f8bad6d11fc9a7b41683aa8,0x000000000022b747bc1057d9497efe6d1c69296f,0x0df9a8932b1ccacfcad3f1409431ebf8800f42e8,0.000139124050231849,root.1.0.12,blockscout_nested
0x439a8d1caadc97c6755558c5a9956af17cce236c337859eae0ac2cf8a28de245,0x8366a39cc670b4001a1121b8f6a443a643e40951,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,0.000051030297754362,root.5.0.0.0.0.0.0.0,blockscout_nested
0x439a8d1caadc97c6755558c5a9956af17cce236c337859eae0ac2cf8a28de245,0x8366a39cc670b4001a1121b8f6a443a643e40951,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0.005103029775436223,root.11.1.0.0.0.0,blockscout_nested
0x439a8d1caadc97c6755558c5a9956af17cce236c337859eae0ac2cf8a28de245,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0.005103029775436223,root.11.1.0.0.1,blockscout_nested
0x439a8d1caadc97c6755558c5a9956af17cce236c337859eae0ac2cf8a28de245,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xc6b81b429797e0f555440b70cd99e032d7ae947e,0.005103029775436223,root.11.1.0.0.1.0,blockscout_nested
0x439a8d1caadc97c6755558c5a9956af17cce236c337859eae0ac2cf8a28de245,0x8366a39cc670b4001a1121b8f6a443a643e40951,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,0.000051030297754362,root.11.1.0.0.5.0.1.0.0.0,blockscout_nested
0x439a8d1caadc97c6755558c5a9956af17cce236c337859eae0ac2cf8a28de245,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xa633c73658857d5241fe21d43f854a82e2d0592c,0.005103029775436223,root.11.1.0.0.5.0.5.0.0,blockscout_nested
0x439a8d1caadc97c6755558c5a9956af17cce236c337859eae0ac2cf8a28de245,0xa633c73658857d5241fe21d43f854a82e2d0592c,0x9622a5f4c3f5fef73cb71da0bff3ed86a8203056,0.005103029775436223,root.11.1.0.0.5.0.5.0.0.0,blockscout_nested
0x439a8d1caadc97c6755558c5a9956af17cce236c337859eae0ac2cf8a28de245,0xa633c73658857d5241fe21d43f854a82e2d0592c,0x8366a39cc670b4001a1121b8f6a443a643e40951,0.005103029775436223,root.11.1.0.0.5.0.6,blockscout_nested
0x439a8d1caadc97c6755558c5a9956af17cce236c337859eae0ac2cf8a28de245,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0.005103029775436223,root.11.1.0.0.8.0.0,blockscout_nested
0x439a8d1caadc97c6755558c5a9956af17cce236c337859eae0ac2cf8a28de245,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0x8366a39cc670b4001a1121b8f6a443a643e40951,0.005103029775436223,root.11.1.0.0.9,blockscout_nested
0x82e9fb85e0fe84038419385fb8efea6eab1d9ede1c43d35bc5e1651ae5eb7307,0x8366a39cc670b4001a1121b8f6a443a643e40951,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,0.000068849739195652,root.5.0.0.0.0.0.0.0,blockscout_nested
0x82e9fb85e0fe84038419385fb8efea6eab1d9ede1c43d35bc5e1651ae5eb7307,0x8366a39cc670b4001a1121b8f6a443a643e40951,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0.006884973919565276,root.12.1.0.0.0.0,blockscout_nested
0x82e9fb85e0fe84038419385fb8efea6eab1d9ede1c43d35bc5e1651ae5eb7307,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0.006884973919565276,root.12.1.0.0.1,blockscout_nested
0x82e9fb85e0fe84038419385fb8efea6eab1d9ede1c43d35bc5e1651ae5eb7307,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xc6b81b429797e0f555440b70cd99e032d7ae947e,0.006884973919565276,root.12.1.0.0.1.0,blockscout_nested
0x82e9fb85e0fe84038419385fb8efea6eab1d9ede1c43d35bc5e1651ae5eb7307,0x8366a39cc670b4001a1121b8f6a443a643e40951,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,0.000068849739195652,root.12.1.0.0.5.0.1.0.0.0,blockscout_nested
0x82e9fb85e0fe84038419385fb8efea6eab1d9ede1c43d35bc5e1651ae5eb7307,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xa633c73658857d5241fe21d43f854a82e2d0592c,0.006884973919565276,root.12.1.0.0.5.0.5.0.0,blockscout_nested
0x82e9fb85e0fe84038419385fb8efea6eab1d9ede1c43d35bc5e1651ae5eb7307,0xa633c73658857d5241fe21d43f854a82e2d0592c,0x9622a5f4c3f5fef73cb71da0bff3ed86a8203056,0.006884973919565276,root.12.1.0.0.5.0.5.0.0.0,blockscout_nested
0x82e9fb85e0fe84038419385fb8efea6eab1d9ede1c43d35bc5e1651ae5eb7307,0xa633c73658857d5241fe21d43f854a82e2d0592c,0x8366a39cc670b4001a1121b8f6a443a643e40951,0.006884973919565276,root.12.1.0.0.5.0.6,blockscout_nested
0x82e9fb85e0fe84038419385fb8efea6eab1d9ede1c43d35bc5e1651ae5eb7307,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0.006884973919565276,root.12.1.0.0.11.0.0,blockscout_nested
0x82e9fb85e0fe84038419385fb8efea6eab1d9ede1c43d35bc5e1651ae5eb7307,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0x8366a39cc670b4001a1121b8f6a443a643e40951,0.006884973919565276,root.12.1.0.0.12,blockscout_nested
0x0511e8f74be617b6f6316f68a3bace2e6251428250b299f0da008ad606391890,0x8366a39cc670b4001a1121b8f6a443a643e40951,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,0.000012872334458975,root.1.2.0.0.1.0.0.2.0.0.0.0.0,blockscout_nested
0x0511e8f74be617b6f6316f68a3bace2e6251428250b299f0da008ad606391890,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x7702e2e6b53114a037c45a89f855b52721a1c755,0.001287233445897569,root.1.2.0.0.1.0.0.2.0.4.0.0,blockscout_nested
0x0511e8f74be617b6f6316f68a3bace2e6251428250b299f0da008ad606391890,0x7702e2e6b53114a037c45a89f855b52721a1c755,0x8366a39cc670b4001a1121b8f6a443a643e40951,0.001287233445897569,root.1.2.0.0.1.0.0.2.0.5,blockscout_nested
0x0511e8f74be617b6f6316f68a3bace2e6251428250b299f0da008ad606391890,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x7702e2e6b53114a037c45a89f855b52721a1c755,0.000036505055788985,root.1.4.0.0,blockscout_nested
0x0511e8f74be617b6f6316f68a3bace2e6251428250b299f0da008ad606391890,0x7702e2e6b53114a037c45a89f855b52721a1c755,0x090a8796ab1f6136a4319993f2cbedf04be20603,0.000036505055788985,root.1.5,blockscout_nested
0x0511e8f74be617b6f6316f68a3bace2e6251428250b299f0da008ad606391890,0x090a8796ab1f6136a4319993f2cbedf04be20603,0x228148889505f14602458969e36f8546cd0f0354,0.000036505055788985,root.1.5.0,blockscout_nested
0x3df7ca6c08a92c68215340262df17a020dead9ac6ca3cb6297ae4079dad8f39b,0x8366a39cc670b4001a1121b8f6a443a643e40951,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,0.000135293144517008,root.2.0.0.0.0.0.0.0,blockscout_nested
0x3df7ca6c08a92c68215340262df17a020dead9ac6ca3cb6297ae4079dad8f39b,0x8366a39cc670b4001a1121b8f6a443a643e40951,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0.013529314451700828,root.6.1.0.0.0.0,blockscout_nested
0x3df7ca6c08a92c68215340262df17a020dead9ac6ca3cb6297ae4079dad8f39b,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0.013529314451700828,root.6.1.0.0.1,blockscout_nested
0x3df7ca6c08a92c68215340262df17a020dead9ac6ca3cb6297ae4079dad8f39b,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xc6b81b429797e0f555440b70cd99e032d7ae947e,0.013529314451700828,root.6.1.0.0.1.0,blockscout_nested
0x3df7ca6c08a92c68215340262df17a020dead9ac6ca3cb6297ae4079dad8f39b,0x8366a39cc670b4001a1121b8f6a443a643e40951,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,0.000135293144517008,root.6.1.0.0.5.0.1.0.0.0,blockscout_nested
0x3df7ca6c08a92c68215340262df17a020dead9ac6ca3cb6297ae4079dad8f39b,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xa633c73658857d5241fe21d43f854a82e2d0592c,0.013529314451700828,root.6.1.0.0.5.0.5.0.0,blockscout_nested
0x3df7ca6c08a92c68215340262df17a020dead9ac6ca3cb6297ae4079dad8f39b,0xa633c73658857d5241fe21d43f854a82e2d0592c,0x9622a5f4c3f5fef73cb71da0bff3ed86a8203056,0.013529314451700828,root.6.1.0.0.5.0.5.0.0.0,blockscout_nested
0x3df7ca6c08a92c68215340262df17a020dead9ac6ca3cb6297ae4079dad8f39b,0xa633c73658857d5241fe21d43f854a82e2d0592c,0x8366a39cc670b4001a1121b8f6a443a643e40951,0.013529314451700828,root.6.1.0.0.5.0.6,blockscout_nested
0x3df7ca6c08a92c68215340262df17a020dead9ac6ca3cb6297ae4079dad8f39b,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0.013529314451700828,root.6.1.0.0.9.0.0,blockscout_nested
0x3df7ca6c08a92c68215340262df17a020dead9ac6ca3cb6297ae4079dad8f39b,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0x8366a39cc670b4001a1121b8f6a443a643e40951,0.013529314451700828,root.6.1.0.0.10,blockscout_nested
0xf355b30f08d7ee8cd63ed6c9e71b47d7f36a5fee2a6e7612f3aefd47af646864,0x8366a39cc670b4001a1121b8f6a443a643e40951,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,0.000040913509429071,root.2.0.0.0.0.0.0.0,blockscout_nested
0xf355b30f08d7ee8cd63ed6c9e71b47d7f36a5fee2a6e7612f3aefd47af646864,0x8366a39cc670b4001a1121b8f6a443a643e40951,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0.004091350942907115,root.6.1.0.0.0.0,blockscout_nested
0xf355b30f08d7ee8cd63ed6c9e71b47d7f36a5fee2a6e7612f3aefd47af646864,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0.004091350942907115,root.6.1.0.0.1,blockscout_nested
0xf355b30f08d7ee8cd63ed6c9e71b47d7f36a5fee2a6e7612f3aefd47af646864,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xc6b81b429797e0f555440b70cd99e032d7ae947e,0.004091350942907115,root.6.1.0.0.1.0,blockscout_nested
0xf355b30f08d7ee8cd63ed6c9e71b47d7f36a5fee2a6e7612f3aefd47af646864,0x8366a39cc670b4001a1121b8f6a443a643e40951,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,0.000040913509429071,root.6.1.0.0.5.0.1.0.0.0,blockscout_nested
