event_type,pool,block,timestamp_utc,transaction_hash,transaction_index,log_index,tx_from,swap_sender,pool_id,direction,amount0_fire_raw,amount1_usdg_raw,fire_in,fire_out,usdg_in,usdg_out,avg_execution_price_usdg_per_fire,sqrt_price_x96_after,spot_price_after_usdg_per_fire,liquidity_after,tick_after,fee_raw,fee_percent
SWAP,FIRE_USDG_40pct,22218851,2026-07-29T05:55:37+00:00,0x0511e8f74be617b6f6316f68a3bace2e6251428250b299f0da008ad606391890,1,5,0xfce111029a620c7aa50f3d85c2cefcf5ee70c236,0x7702e2e6b53114a037c45a89f855b52721a1c755,0x0e6ef141436d1b1948593ce40268b6ffc56870929e83922c15a4a5d64f5b4636,FIRE_TO_USDG,-8452711712134042363287,2530893,8452.711712134042363287,0.000000000000000000,0.000000,2.530893,0.000299417877503955,1746357738376709910257,0.0004858556510555497,4079807654031298,-352624,400600,40.06
SWAP,FIRE_USDG_40pct,22236184,2026-07-29T06:24:37+00:00,0x5ebebfc6ae2528cc2bd7054d5e632c23b2e8b31ccab07ea7ef3b3751318d42d2,20,73,0x7081e9256628cd654034195ecffca45993970625,0xc18410feffd9a42ec1a2f88e35cd74b80b8b3576,0x0e6ef141436d1b1948593ce40268b6ffc56870929e83922c15a4a5d64f5b4636,FIRE_TO_USDG,-40492914199143468317961,10425325,40492.914199143468317961,0.000000000000000000,0.000000,10.425325,0.000257460476880682,1543902267211936077944,0.00037973483801681936,4079807654031298,-355089,400600,40.06
SWAP,FIRE_USDG_40pct,22698350,2026-07-29T19:17:08+00:00,0x5784c7333801156d7e31782bd96754f6ce6597c3bf0cb4ffd99ec514d86ed909,9,29,0x0e4c51936a3f74b4ad06f16c9c0d4bc95b23b6de,0xb1b0edf036b72231e303a12f4a682191a356feb3,0x0e6ef141436d1b1948593ce40268b6ffc56870929e83922c15a4a5d64f5b4636,FIRE_TO_USDG,-14171590475008607335200,3099868,14171.590475008607335200,0.000000000000000000,0.000000,3.099868,0.000218738186477133,1483704114247124306203,0.00035069973236593325,4079807654031298,-355884,400600,40.06
SWAP,FIRE_USDG_40pct,22699058,2026-07-29T19:18:19+00:00,0x20a5232eb7c5d688b2ec7815e59c6428c7c7c76f1ef6c0101e2f6fc272cb6886,4,24,0x4337013ef5cd421cef649fc58c1b0defd37bbeb1,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x0e6ef141436d1b1948593ce40268b6ffc56870929e83922c15a4a5d64f5b4636,FIRE_TO_USDG,-14069262836430023721035,2847275,14069.262836430023721035,0.000000000000000000,0.000000,2.847275,0.000202375563887218,1428411215081449380683,0.0003250478780466624,4079807654031298,-356644,400600,40.06
SWAP,FIRE_USDG_40pct,23155534,2026-07-30T08:01:13+00:00,0xe636dbbe5e17505145dc347cacda037ffd3dc8614082c0e7418cb108db00ddb0,1,4,0xfce111095e51bc515e2da7131524868ab27a6f08,0x7702e2e6b53114a037c45a89f855b52721a1c755,0x0e6ef141436d1b1948593ce40268b6ffc56870929e83922c15a4a5d64f5b4636,USDG_TO_FIRE,8520274305391648469317,-4815533,0.000000000000000000,8520.274305391648469317,4.815533,0.000000,0.000565185207353327,1488721186364518640339,0.0003530754899568395,3791852993142560,-355817,400600,40.06
SWAP,FIRE_USDG_40pct,23155761,2026-07-30T08:01:36+00:00,0x4faffe69c0566b5fe8d37218ebd2702d2ce6f2e89115eb50a1d57b7ced256ec6,1,4,0xfce11104ed4f6492ec827d24e3af694ae32d49af,0x7702e2e6b53114a037c45a89f855b52721a1c755,0x0e6ef141436d1b1948593ce40268b6ffc56870929e83922c15a4a5d64f5b4636,USDG_TO_FIRE,5860201951479278719601,-3555184,0.000000000000000000,5860.201951479278719601,3.555184,0.000000,0.000606665782073018,1533246486363091646348,0.0003745111816002693,3791852993142560,-355227,400600,40.06
SWAP,FIRE_USDG_40pct,23394826,2026-07-30T14:41:14+00:00,0x68bd91ef9d9ae091304291a71043d271678d3d2e1b00bdefdfb851feb220fc31,4,11,0xfbbb0d7a450686a18c2f4a31f0137070469491d4,0xa687b664662b96b180346d699a6d5b42e9b05d31,0x0e6ef141436d1b1948593ce40268b6ffc56870929e83922c15a4a5d64f5b4636,FIRE_TO_USDG,-1420994446281893190417,317607,1420.994446281893190417,0.000000000000000000,0.000000,0.317607,0.000223510373901204,1526610305534154451813,0.00037127628692472023,3791852993142560,-355314,400600,40.06
SWAP,FIRE_USDG_40pct,23421648,2026-07-30T15:26:01+00:00,0xe51232c0376feb312966c5b3c60a02412d8a506d6355eb48955907ddc9538288,3,14,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0xa687b664662b96b180346d699a6d5b42e9b05d31,0x0e6ef141436d1b1948593ce40268b6ffc56870929e83922c15a4a5d64f5b4636,FIRE_TO_USDG,-34275986259502501402820,6906805,34275.986259502501402820,0.000000000000000000,0.000000,6.906805,0.000201505653191385,1382297359853852833008,0.0003043993982584745,3791852993142560,-357300,400600,40.06
SWAP,FIRE_USDG_40pct,23432604,2026-07-30T15:44:20+00:00,0x858b30541c3e8809b0e6b4c7270b14b568c27776e2061bebddeb15100ef2b561,3,7,0x4be149bfa18f5c6e622f40a5fa779a44a86c6df2,0x4c4353e0d893c9d3114b3ce1d9e4b802e687ad0d,0x0e6ef141436d1b1948593ce40268b6ffc56870929e83922c15a4a5d64f5b4636,FIRE_TO_USDG,-48569221222502287360041,7624378,48569.221222502287360041,0.000000000000000000,0.000000,7.624378,0.000156979622240012,1189280371398057463101,0.00022532497662403625,3129597521035211,-360308,400600,40.06
SWAP,FIRE_USDG_40pct,23433497,2026-07-30T15:45:49+00:00,0x455abd606446ad9d10d6bcb82448e6b4472cda2bebd62a74747fb25d2a8b4dde,2,11,0xe8d5107ef6a357f6e9a359111d1e9a7854e447d7,0x8876789976decbfcbbbe364623c63652db8c0904,0x0e6ef141436d1b1948593ce40268b6ffc56870929e83922c15a4a5d64f5b4636,USDG_TO_FIRE,75676512296879757992,-28460,0.000000000000000000,75.676512296879757992,0.028460,0.000000,0.000376074413793690,1189712207756274311164,0.0002254886406102062,3129597521035211,-360301,400600,40.06
